player_name,legend,BR Kills,BR Damage,BR Wins,legend_category
Splugzy Wugzy,Revenant,0,0,0,Skirmisher
Splugzy Wugzy,Crypto,1039,0,0,Recon
Splugzy Wugzy,Horizon,2128,583840,102,Skirmisher
Splugzy Wugzy,Gibraltar,2206,0,0,Support
Splugzy Wugzy,Wattson,159129,40599838,8144,Controller
Splugzy Wugzy,Fuse,2769,0,0,Assault
Splugzy Wugzy,Bangalore,1922,0,0,Assault
Splugzy Wugzy,Wraith,6074,0,0,Skirmisher
Splugzy Wugzy,Octane,3504,0,0,Skirmisher
Splugzy Wugzy,Bloodhound,0,0,0,Recon
Splugzy Wugzy,Caustic,1341,0,0,Controller
Splugzy Wugzy,Lifeline,3846,0,0,Support
Splugzy Wugzy,Pathfinder,2259,0,0,Skirmisher
Splugzy Wugzy,Loba,5136,0,0,Support
Splugzy Wugzy,Mirage,3609,0,0,Support
Splugzy Wugzy,Rampart,1680,0,0,Controller
Splugzy Wugzy,Valkyrie,406,0,0,Skirmisher
Splugzy Wugzy,Seer,0,0,0,Recon
Splugzy Wugzy,Ash,165,0,0,Assault
Splugzy Wugzy,Mad Maggie,253,0,0,Assault
Splugzy Wugzy,Newcastle,204,0,0,Support
Splugzy Wugzy,Vantage,0,0,0,Recon
Splugzy Wugzy,Catalyst,0,0,0,Controller
Splugzy Wugzy,Ballistic,0,0,0,Assault
Splugzy Wugzy,Conduit,0,0,0,Support
Splugzy Wugzy,Alter,4775,0,0,Skirmisher
TTV-Bear22345,Revenant,393,0,0,Skirmisher
TTV-Bear22345,Crypto,1184,0,0,Recon
TTV-Bear22345,Horizon,486,0,0,Skirmisher
TTV-Bear22345,Gibraltar,484,0,0,Support
TTV-Bear22345,Wattson,67,0,0,Controller
TTV-Bear22345,Fuse,1,0,0,Assault
TTV-Bear22345,Bangalore,879,0,0,Assault
TTV-Bear22345,Wraith,53549,12080645,1832,Skirmisher
TTV-Bear22345,Octane,674,0,0,Skirmisher
TTV-Bear22345,Bloodhound,272,0,0,Recon
TTV-Bear22345,Caustic,257,0,0,Controller
TTV-Bear22345,Lifeline,955,0,0,Support
TTV-Bear22345,Pathfinder,3022,0,108,Skirmisher
TTV-Bear22345,Loba,0,0,0,Support
TTV-Bear22345,Mirage,123,0,0,Support
TTV-Bear22345,Rampart,0,0,0,Controller
TTV-Bear22345,Valkyrie,0,0,0,Skirmisher
TTV-Bear22345,Seer,0,0,0,Recon
TTV-Bear22345,Ash,96,0,0,Assault
TTV-Bear22345,Mad Maggie,162,0,0,Assault
TTV-Bear22345,Newcastle,0,0,0,Support
TTV-Bear22345,Vantage,80254,18294575,1488,Recon
TTV-Bear22345,Catalyst,20,0,0,Controller
TTV-Bear22345,Ballistic,0,0,0,Assault
TTV-Bear22345,Conduit,0,0,0,Support
TTV-Bear22345,Alter,16191,3063065,0,Skirmisher
fearzypoo,Revenant,1624,492966,136,Skirmisher
fearzypoo,Crypto,0,0,0,Recon
fearzypoo,Horizon,4413,1357622,349,Skirmisher
fearzypoo,Gibraltar,0,0,0,Support
fearzypoo,Wattson,599,185045,0,Controller
fearzypoo,Fuse,69,0,5,Assault
fearzypoo,Bangalore,3757,1231822,297,Assault
fearzypoo,Wraith,56423,16218883,0,Skirmisher
fearzypoo,Octane,2935,1016634,204,Skirmisher
fearzypoo,Bloodhound,0,0,93,Recon
fearzypoo,Caustic,0,0,0,Controller
fearzypoo,Lifeline,18502,0,1244,Support
fearzypoo,Pathfinder,8783,2491784,0,Skirmisher
fearzypoo,Loba,8868,2570124,750,Support
fearzypoo,Mirage,138,0,7,Support
