player_name,legend,BR Kills,BR Damage,BR Wins
MoonPakuTV,Caustic,780,0,0
MoonPakuTV,Lifeline,599,0,0
MoonPakuTV,Pathfinder,33342,0,0
MoonPakuTV,Loba,52,0,0
MoonPakuTV,Mirage,103,22274,0
MoonPakuTV,Rampart,0,0,0
MoonPakuTV,Valkyrie,0,0,0
MoonPakuTV,Seer,74,25211,0
MoonPakuTV,Ash,0,0,0
MoonPakuTV,Mad Maggie,17,0,0
MoonPakuTV,Newcastle,3604,0,0
MoonPakuTV,Vantage,0,0,0
MoonPakuTV,Catalyst,0,0,0
MoonPakuTV,Ballistic,0,0,0
MoonPakuTV,Conduit,17,0,0
MoonPakuTV,Alter,0,0,0
GomiaimPanda,Revenant,7495,2058817,565
GomiaimPanda,Crypto,1908,538620,145
GomiaimPanda,Horizon,21539,6639684,1707
GomiaimPanda,Gibraltar,33627,9593146,3113
GomiaimPanda,Wattson,4562,1062829,0
GomiaimPanda,Fuse,217,57430,0
GomiaimPanda,Bangalore,6209,1950452,405
GomiaimPanda,Wraith,17797,4796648,1167
GomiaimPanda,Octane,5299,1654283,372
GomiaimPanda,Bloodhound,3429,1006227,256
GomiaimPanda,Caustic,3542,1083765,289
GomiaimPanda,Lifeline,17168,4413539,1319
GomiaimPanda,Pathfinder,29186,9086605,2034
GomiaimPanda,Loba,23967,6478268,2118
GomiaimPanda,Mirage,13577,3318748,1052
GomiaimPanda,Rampart,394,109002,35
GomiaimPanda,Valkyrie,2424,719142,0
GomiaimPanda,Seer,1361,423580,127
GomiaimPanda,Ash,1102,332783,0
GomiaimPanda,Mad Maggie,1541,390046,161
GomiaimPanda,Newcastle,0,0,0
GomiaimPanda,Vantage,245,81410,0
GomiaimPanda,Catalyst,1024,298889,0
GomiaimPanda,Ballistic,1282,0,0
GomiaimPanda,Conduit,0,0,0
GomiaimPanda,Alter,0,0,0
Not InvisibIe,Revenant,0,0,0
Not InvisibIe,Crypto,0,0,0
Not InvisibIe,Horizon,1559,432083,0
Not InvisibIe,Gibraltar,0,0,0
Not InvisibIe,Wattson,0,0,0
Not InvisibIe,Fuse,0,0,0
Not InvisibIe,Bangalore,188049,49791658,13913
Not InvisibIe,Wraith,5670,1532555,0
Not InvisibIe,Octane,101,26591,0
Not InvisibIe,Bloodhound,0,0,0
Not InvisibIe,Caustic,0,0,0
Not InvisibIe,Lifeline,577,154204,0
Not InvisibIe,Pathfinder,1838,0,0
Not InvisibIe,Loba,0,0,0
Not InvisibIe,Mirage,65,0,0
Not InvisibIe,Rampart,0,0,0
Not InvisibIe,Valkyrie,0,0,0
Not InvisibIe,Seer,0,0,0
Not InvisibIe,Ash,0,0,0
Not InvisibIe,Mad Maggie,0,0,0
Not InvisibIe,Newcastle,0,0,0
Not InvisibIe,Vantage,0,0,0
Not InvisibIe,Catalyst,0,0,0
Not InvisibIe,Ballistic,0,0,0
Not InvisibIe,Conduit,0,0,0
Not InvisibIe,Alter,0,0,0
Gribzu,Revenant,461,123551,29
Gribzu,Crypto,0,0,0
Gribzu,Horizon,950,0,0
Gribzu,Gibraltar,1915,0,0
Gribzu,Wattson,687,0,0
Gribzu,Fuse,300,0,0
Gribzu,Bangalore,2084,508640,132
Gribzu,Wraith,0,0,0
Gribzu,Octane,176171,40657726,9095
Gribzu,Bloodhound,903,245558,0
Gribzu,Caustic,12877,3318329,908
Gribzu,Lifeline,577,162451,32
Gribzu,Pathfinder,0,0,0
Gribzu,Loba,50,0,0
Gribzu,Mirage,583,149839,0
Gribzu,Rampart,2347,574603,143
Gribzu,Valkyrie,0,0,0
Gribzu,Seer,515,0,0
Gribzu,Ash,0,0,0
Gribzu,Mad Maggie,454,0,0
Gribzu,Newcastle,0,0,0
Gribzu,Vantage,0,0,0
Gribzu,Catalyst,0,0,0
Gribzu,Ballistic,0,0,0
Gribzu,Conduit,0,0,0
Gribzu,Alter,0,0,0
Yuyu_Xe_Noah,Revenant,0,0,0
Yuyu_Xe_Noah,Crypto,0,0,0
Yuyu_Xe_Noah,Horizon,93047,25209302,6630
Yuyu_Xe_Noah,Gibraltar,668,197470,50
Yuyu_Xe_Noah,Wattson,0,0,0
Yuyu_Xe_Noah,Fuse,0,0,0
Yuyu_Xe_Noah,Bangalore,0,0,0
Yuyu_Xe_Noah,Wraith,0,0,0
Yuyu_Xe_Noah,Octane,0,0,0
