player_name,legend,BR Kills,BR Damage,BR Wins
Wolvezxy,Bangalore,0.0,0.0,0.0
Wolvezxy,Wraith,0.0,0.0,0.0
Wolvezxy,Octane,0.0,0.0,0.0
Wolvezxy,Bloodhound,0.0,0.0,0.0
Wolvezxy,Caustic,0.0,0.0,0.0
Wolvezxy,Lifeline,190271.0,46205454.0,17389.0
Wolvezxy,Pathfinder,0.0,0.0,0.0
Wolvezxy,Loba,0.0,0.0,0.0
Wolvezxy,Mirage,0.0,0.0,0.0
Wolvezxy,Rampart,0.0,0.0,0.0
Wolvezxy,Valkyrie,0.0,0.0,0.0
Wolvezxy,Seer,0.0,0.0,0.0
Wolvezxy,Ash,0.0,0.0,0.0
Wolvezxy,Mad Maggie,0.0,0.0,0.0
Wolvezxy,Newcastle,0.0,0.0,0.0
Wolvezxy,Vantage,0.0,0.0,0.0
Wolvezxy,Catalyst,0.0,0.0,0.0
Wolvezxy,Ballistic,0.0,0.0,0.0
Wolvezxy,Conduit,0.0,0.0,0.0
Wolvezxy,Alter,0.0,0.0,0.0
HappyKitten2251,Revenant,0.0,0.0,0.0
HappyKitten2251,Crypto,167.0,52710.0,0.0
HappyKitten2251,Horizon,0.0,0.0,0.0
HappyKitten2251,Gibraltar,0.0,0.0,0.0
HappyKitten2251,Wattson,0.0,0.0,0.0
HappyKitten2251,Fuse,0.0,0.0,0.0
HappyKitten2251,Bangalore,525.0,0.0,0.0
HappyKitten2251,Wraith,315.0,91126.0,0.0
HappyKitten2251,Octane,0.0,0.0,0.0
HappyKitten2251,Bloodhound,97831.0,16636730.0,0.0
HappyKitten2251,Caustic,486.0,0.0,0.0
HappyKitten2251,Lifeline,874.0,242934.0,49.0
HappyKitten2251,Pathfinder,0.0,0.0,0.0
HappyKitten2251,Loba,311.0,90150.0,3.0
HappyKitten2251,Mirage,0.0,0.0,0.0
HappyKitten2251,Rampart,0.0,743736.0,0.0
HappyKitten2251,Valkyrie,0.0,0.0,0.0
HappyKitten2251,Seer,0.0,0.0,0.0
HappyKitten2251,Ash,0.0,0.0,0.0
HappyKitten2251,Mad Maggie,0.0,0.0,0.0
HappyKitten2251,Newcastle,0.0,0.0,0.0
HappyKitten2251,Vantage,0.0,0.0,0.0
HappyKitten2251,Catalyst,0.0,0.0,0.0
HappyKitten2251,Ballistic,0.0,0.0,0.0
HappyKitten2251,Conduit,0.0,0.0,0.0
HappyKitten2251,Alter,0.0,0.0,0.0
Halaven,Revenant,452.0,68221.0,0.0
Halaven,Crypto,242.0,0.0,0.0
Halaven,Horizon,5184.0,570379.0,315.0
Halaven,Gibraltar,2529.0,691475.0,219.0
Halaven,Wattson,1286.0,316258.0,88.0
Halaven,Fuse,110.0,0.0,0.0
Halaven,Bangalore,5314.0,1135460.0,328.0
Halaven,Wraith,14296.0,3540209.0,999.0
Halaven,Octane,1130.0,0.0,73.0
Halaven,Bloodhound,866.0,222926.0,0.0
Halaven,Caustic,107.0,0.0,0.0
Halaven,Lifeline,33920.0,8288566.0,2822.0
Halaven,Pathfinder,5426.0,1277157.0,368.0
Halaven,Loba,80224.0,20054607.0,5491.0
Halaven,Mirage,11868.0,2872841.0,916.0
Halaven,Rampart,163.0,0.0,0.0
Halaven,Valkyrie,626.0,151706.0,45.0
Halaven,Seer,20120.0,4753002.0,0.0
Halaven,Ash,152.0,40512.0,12.0
Halaven,Mad Maggie,125.0,0.0,2.0
Halaven,Newcastle,342.0,0.0,0.0
Halaven,Vantage,0.0,0.0,0.0
Halaven,Catalyst,191.0,0.0,0.0
Halaven,Ballistic,108.0,0.0,0.0
Halaven,Conduit,3559.0,0.0,0.0
Halaven,Alter,1571.0,0.0,0.0
Neo lll,Revenant,0.0,0.0,0.0
Neo lll,Crypto,0.0,0.0,0.0
Neo lll,Horizon,0.0,0.0,0.0
Neo lll,Gibraltar,0.0,0.0,0.0
Neo lll,Wattson,164554.0,41044845.0,13047.0
Neo lll,Fuse,0.0,0.0,0.0
Neo lll,Bangalore,0.0,0.0,0.0
Neo lll,Wraith,10193.0,0.0,0.0
Neo lll,Octane,0.0,0.0,0.0
Neo lll,Bloodhound,0.0,0.0,0.0
Neo lll,Caustic,0.0,0.0,0.0
Neo lll,Lifeline,49.0,0.0,0.0
Neo lll,Pathfinder,0.0,0.0,0.0
Neo lll,Loba,0.0,0.0,0.0
Neo lll,Mirage,0.0,0.0,0.0
Neo lll,Rampart,0.0,0.0,0.0
Neo lll,Valkyrie,0.0,0.0,0.0
Neo lll,Seer,0.0,0.0,0.0
Neo lll,Ash,0.0,0.0,0.0
Neo lll,Mad Maggie,0.0,0.0,0.0
Neo lll,Newcastle,0.0,0.0,0.0
Neo lll,Vantage,0.0,0.0,0.0
Neo lll,Catalyst,0.0,0.0,0.0
Neo lll,Ballistic,0.0,0.0,0.0
Neo lll,Conduit,0.0,0.0,0.0
Neo lll,Alter,0.0,0.0,0.0
Tyson,Revenant,3092.0,0.0,0.0
Tyson,Crypto,34.0,0.0,0.0
Tyson,Horizon,63528.0,18317302.0,8454.0
Tyson,Gibraltar,1086.0,0.0,0.0
Tyson,Wattson,855.0,0.0,0.0
Tyson,Fuse,8.0,0.0,0.0
Tyson,Bangalore,322.0,0.0,0.0
Tyson,Wraith,2456.0,0.0,0.0
Tyson,Octane,83.0,0.0,0.0
Tyson,Bloodhound,244.0,0.0,0.0
Tyson,Caustic,0.0,0.0,0.0
Tyson,Lifeline,67749.0,0.0,5858.0
Tyson,Pathfinder,3300.0,815260.0,287.0
Tyson,Loba,2034.0,0.0,0.0
Tyson,Mirage,0.0,0.0,0.0
Tyson,Rampart,81.0,0.0,0.0
Tyson,Valkyrie,725.0,0.0,0.0
Tyson,Seer,80.0,0.0,0.0
Tyson,Ash,0.0,0.0,0.0
Tyson,Mad Maggie,79.0,0.0,0.0
Tyson,Newcastle,81.0,0.0,0.0
Tyson,Vantage,0.0,0.0,0.0
Tyson,Catalyst,58.0,0.0,0.0
Tyson,Ballistic,0.0,0.0,0.0
Tyson,Conduit,35240.0,5078187.0,0.0
Tyson,Alter,2.0,0.0,0.0
Blizzes,Revenant,2811.0,732886.0,157.0
Blizzes,Crypto,0.0,0.0,0.0
Blizzes,Horizon,5838.0,1561619.0,398.0
Blizzes,Gibraltar,0.0,0.0,0.0
Blizzes,Wattson,3960.0,837329.0,230.0
Blizzes,Fuse,466.0,118535.0,29.0
Blizzes,Bangalore,9463.0,2458770.0,0.0
Blizzes,Wraith,53118.0,11995284.0,2777.0
Blizzes,Octane,7744.0,1926968.0,412.0
Blizzes,Bloodhound,2699.0,641505.0,181.0
Blizzes,Caustic,1233.0,317292.0,68.0
Blizzes,Lifeline,14111.0,3276720.0,901.0
Blizzes,Pathfinder,9175.0,2242893.0,522.0
Blizzes,Loba,2916.0,756651.0,223.0
