player_name,legend,legend_category,BR Kills,BR Damage,BR Wins
AIM-ga-TORISU,Pathfinder,Skirmisher,3991.0,1122653.0,240.0
AIM-ga-TORISU,Lifeline,Support,2470.0,752347.0,151.0
AIM-ga-TORISU,Caustic,Controller,2447.0,746747.0,149.0
AIM-ga-TORISU,Wattson,Controller,1690.0,562446.0,105.0
AIM-ga-TORISU,Mad Maggie,Assault,1635.0,549056.0,101.0
AIM-ga-TORISU,Revenant,Skirmisher,452.0,261040.0,32.0
AIM-ga-TORISU,Rampart,Controller,120.0,180210.0,12.0
AIfxnzy-,Lifeline,Support,75747.0,15938382.0,4215.0
AIfxnzy-,Bangalore,Assault,8500.0,2363717.0,456.0
AIfxnzy-,Pathfinder,Skirmisher,4291.0,943664.0,154.0
AIfxnzy-,Gibraltar,Support,4090.0,1054459.0,212.0
AIfxnzy-,Wraith,Skirmisher,3474.0,996783.0,210.0
AIfxnzy-,Ballistic,Assault,3134.0,914005.0,190.0
AIfxnzy-,Horizon,Skirmisher,2537.0,743266.0,130.0
AIfxnzy-,Revenant,Skirmisher,749.0,44796.0,10.0
AIfxnzy-,Octane,Skirmisher,624.0,302915.0,42.0
AIfxnzy-,Seer,Recon,318.0,228416.0,24.0
AIfxnzy-,Bloodhound,Recon,294.0,222573.0,22.0
AIfxnzy-,Catalyst,Controller,23.0,156594.0,6.0
AIfxnzy-,Rampart,Controller,2.0,151482.0,5.0
AIwaysLovedYou,Octane,Skirmisher,35539.0,8508099.0,1822.0
AIwaysLovedYou,Pathfinder,Skirmisher,20309.0,5222020.0,1140.0
AIwaysLovedYou,Bangalore,Assault,6512.0,2312100.0,473.0
AIwaysLovedYou,Wraith,Skirmisher,5859.0,1516946.0,342.0
AIwaysLovedYou,Valkyrie,Skirmisher,3300.0,1014945.0,170.0
AIwaysLovedYou,Horizon,Skirmisher,3261.0,1031040.0,180.0
AIwaysLovedYou,Bloodhound,Recon,2240.0,701331.0,138.0
AIwaysLovedYou,Gibraltar,Support,2097.0,613026.0,131.0
AIwaysLovedYou,Catalyst,Controller,2064.0,401320.0,90.0
AIwaysLovedYou,Lifeline,Support,1660.0,395772.0,79.0
AIwaysLovedYou,Wattson,Controller,1241.0,328833.0,81.0
AIwaysLovedYou,Loba,Support,1238.0,369317.0,89.0
AIwaysLovedYou,Caustic,Controller,1214.0,291127.0,54.0
AIwaysLovedYou,Mirage,Support,624.0,150841.0,38.0
AIwaysLovedYou,Revenant,Skirmisher,543.0,210010.0,40.0
AIwaysLovedYou,Mad Maggie,Assault,436.0,138059.0,13.0
AIwaysLovedYou,Fuse,Assault,392.0,246432.0,28.0
AIwaysLovedYou,Seer,Recon,136.0,52542.0,0.0
AIwaysLovedYou,Ash,Assault,109.0,3404.0,0.0
AIwaysLovedYou,Rampart,Controller,65.0,16803.0,1.0
AIwaysLovedYou,Conduit,Support,3.0,151725.0,5.0
ALSHANAB__,Pathfinder,Skirmisher,88383.0,21536152.0,5251.0
ALSHANAB__,Bangalore,Assault,1017.0,322374.0,54.0
ALSHANAB__,Bloodhound,Recon,879.0,356740.0,55.0
