player_name,career_kills,career_wins,career_revives,legend,BR Kills,BR Damage,BR Wins
HappyKitten2251,192860,0,0,Fuse,0,0,0
HappyKitten2251,192860,0,0,Bangalore,525,0,0
HappyKitten2251,192860,0,0,Wraith,315,91126,0
HappyKitten2251,192860,0,0,Octane,0,0,0
HappyKitten2251,192860,0,0,Bloodhound,97831,16636730,0
HappyKitten2251,192860,0,0,Caustic,486,0,0
HappyKitten2251,192860,0,0,Lifeline,874,242934,49
HappyKitten2251,192860,0,0,Pathfinder,0,0,0
HappyKitten2251,192860,0,0,Loba,311,90150,3
HappyKitten2251,192860,0,0,Mirage,0,0,0
HappyKitten2251,192860,0,0,Rampart,0,743736,0
HappyKitten2251,192860,0,0,Valkyrie,0,0,0
HappyKitten2251,192860,0,0,Seer,0,0,0
HappyKitten2251,192860,0,0,Ash,0,0,0
HappyKitten2251,192860,0,0,Mad Maggie,0,0,0
HappyKitten2251,192860,0,0,Newcastle,0,0,0
HappyKitten2251,192860,0,0,Vantage,0,0,0
HappyKitten2251,192860,0,0,Catalyst,0,0,0
HappyKitten2251,192860,0,0,Ballistic,0,0,0
HappyKitten2251,192860,0,0,Conduit,0,0,0
HappyKitten2251,192860,0,0,Alter,0,0,0
Halaven,190779,13399,19857,Global,0,0,0
Halaven,190779,13399,19857,Revenant,452,68221,0
Halaven,190779,13399,19857,Crypto,242,0,0
Halaven,190779,13399,19857,Horizon,5184,570379,315
Halaven,190779,13399,19857,Gibraltar,2529,691475,219
Halaven,190779,13399,19857,Wattson,1286,316258,88
Halaven,190779,13399,19857,Fuse,110,0,0
Halaven,190779,13399,19857,Bangalore,5314,1135460,328
Halaven,190779,13399,19857,Wraith,14296,3540209,999
Halaven,190779,13399,19857,Octane,1130,0,73
Halaven,190779,13399,19857,Bloodhound,866,222926,0
Halaven,190779,13399,19857,Caustic,107,0,0
Halaven,190779,13399,19857,Lifeline,33920,8288566,2822
Halaven,190779,13399,19857,Pathfinder,5426,1277157,368
Halaven,190779,13399,19857,Loba,80224,20054607,5491
Halaven,190779,13399,19857,Mirage,11868,2872841,916
Halaven,190779,13399,19857,Rampart,163,0,0
Halaven,190779,13399,19857,Valkyrie,626,151706,45
Halaven,190779,13399,19857,Seer,20120,4753002,0
Halaven,190779,13399,19857,Ash,152,40512,12
Halaven,190779,13399,19857,Mad Maggie,125,0,2
Halaven,190779,13399,19857,Newcastle,342,0,0
Halaven,190779,13399,19857,Vantage,0,0,0
Halaven,190779,13399,19857,Catalyst,191,0,0
Halaven,190779,13399,19857,Ballistic,108,0,0
Halaven,190779,13399,19857,Conduit,3559,0,0
Halaven,190779,13399,19857,Alter,1571,0,0
Neo lll,189835,14550,0,Global,0,0,0
Neo lll,189835,14550,0,Revenant,0,0,0
Neo lll,189835,14550,0,Crypto,0,0,0
Neo lll,189835,14550,0,Horizon,0,0,0
Neo lll,189835,14550,0,Gibraltar,0,0,0
Neo lll,189835,14550,0,Wattson,164554,41044845,13047
Neo lll,189835,14550,0,Fuse,0,0,0
Neo lll,189835,14550,0,Bangalore,0,0,0
Neo lll,189835,14550,0,Wraith,10193,0,0
Neo lll,189835,14550,0,Octane,0,0,0
Neo lll,189835,14550,0,Bloodhound,0,0,0
Neo lll,189835,14550,0,Caustic,0,0,0
Neo lll,189835,14550,0,Lifeline,49,0,0
Neo lll,189835,14550,0,Pathfinder,0,0,0
Neo lll,189835,14550,0,Loba,0,0,0
Neo lll,189835,14550,0,Mirage,0,0,0
Neo lll,189835,14550,0,Rampart,0,0,0
Neo lll,189835,14550,0,Valkyrie,0,0,0
Neo lll,189835,14550,0,Seer,0,0,0
Neo lll,189835,14550,0,Ash,0,0,0
Neo lll,189835,14550,0,Mad Maggie,0,0,0
Neo lll,189835,14550,0,Newcastle,0,0,0
Neo lll,189835,14550,0,Vantage,0,0,0
Neo lll,189835,14550,0,Catalyst,0,0,0
Neo lll,189835,14550,0,Ballistic,0,0,0
Neo lll,189835,14550,0,Conduit,0,0,0
Neo lll,189835,14550,0,Alter,0,0,0
Tyson,188950,18794,24178,Global,0,0,0
Tyson,188950,18794,24178,Revenant,3092,0,0
Tyson,188950,18794,24178,Crypto,34,0,0
Tyson,188950,18794,24178,Horizon,63528,18317302,8454
Tyson,188950,18794,24178,Gibraltar,1086,0,0
Tyson,188950,18794,24178,Wattson,855,0,0
Tyson,188950,18794,24178,Fuse,8,0,0
Tyson,188950,18794,24178,Bangalore,322,0,0
Tyson,188950,18794,24178,Wraith,2456,0,0
Tyson,188950,18794,24178,Octane,83,0,0
Tyson,188950,18794,24178,Bloodhound,244,0,0
Tyson,188950,18794,24178,Caustic,0,0,0
Tyson,188950,18794,24178,Lifeline,67749,0,5858
Tyson,188950,18794,24178,Pathfinder,3300,815260,287
Tyson,188950,18794,24178,Loba,2034,0,0
Tyson,188950,18794,24178,Mirage,0,0,0
Tyson,188950,18794,24178,Rampart,81,0,0
Tyson,188950,18794,24178,Valkyrie,725,0,0
Tyson,188950,18794,24178,Seer,80,0,0
Tyson,188950,18794,24178,Ash,0,0,0
Tyson,188950,18794,24178,Mad Maggie,79,0,0
Tyson,188950,18794,24178,Newcastle,81,0,0
Tyson,188950,18794,24178,Vantage,0,0,0
Tyson,188950,18794,24178,Catalyst,58,0,0
Tyson,188950,18794,24178,Ballistic,0,0,0
Tyson,188950,18794,24178,Conduit,35240,5078187,0
Tyson,188950,18794,24178,Alter,2,0,0
Blizzes,188669,9940,18015,Global,0,0,0
Blizzes,188669,9940,18015,Revenant,2811,732886,157
Blizzes,188669,9940,18015,Crypto,0,0,0
Blizzes,188669,9940,18015,Horizon,5838,1561619,398
Blizzes,188669,9940,18015,Gibraltar,0,0,0
Blizzes,188669,9940,18015,Wattson,3960,837329,230
Blizzes,188669,9940,18015,Fuse,466,118535,29
Blizzes,188669,9940,18015,Bangalore,9463,2458770,0
Blizzes,188669,9940,18015,Wraith,53118,11995284,2777
Blizzes,188669,9940,18015,Octane,7744,1926968,412
Blizzes,188669,9940,18015,Bloodhound,2699,641505,181
Blizzes,188669,9940,18015,Caustic,1233,317292,68
Blizzes,188669,9940,18015,Lifeline,14111,3276720,901
Blizzes,188669,9940,18015,Pathfinder,9175,2242893,522
Blizzes,188669,9940,18015,Loba,2916,756651,223
Blizzes,188669,9940,18015,Mirage,688,156422,0
Blizzes,188669,9940,18015,Rampart,0,0,0
Blizzes,188669,9940,18015,Valkyrie,3926,949020,229
Blizzes,188669,9940,18015,Seer,0,0,0
Blizzes,188669,9940,18015,Ash,489,124554,0
Blizzes,188669,9940,18015,Mad Maggie,31,0,0
Blizzes,188669,9940,18015,Newcastle,0,0,0
Blizzes,188669,9940,18015,Vantage,0,0,0
Blizzes,188669,9940,18015,Catalyst,0,0,0
Blizzes,188669,9940,18015,Ballistic,433,96935,0
Blizzes,188669,9940,18015,Conduit,1083,311664,0
Blizzes,188669,9940,18015,Alter,6211,1388084,0
iShardTV,186775,13505,25997,Global,0,0,0
iShardTV,186775,13505,25997,Revenant,26005,6177661,1847
iShardTV,186775,13505,25997,Crypto,56,22992,2
iShardTV,186775,13505,25997,Horizon,20008,4948908,0
iShardTV,186775,13505,25997,Gibraltar,1487,443635,67
iShardTV,186775,13505,25997,Wattson,153,0,0
iShardTV,186775,13505,25997,Fuse,2509,613154,144
iShardTV,186775,13505,25997,Bangalore,1141,279957,49
iShardTV,186775,13505,25997,Wraith,2163,555361,130
iShardTV,186775,13505,25997,Octane,247,0,0
iShardTV,186775,13505,25997,Bloodhound,525,139714,23
iShardTV,186775,13505,25997,Caustic,563,0,0
iShardTV,186775,13505,25997,Lifeline,409,0,0
iShardTV,186775,13505,25997,Pathfinder,5534,1418051,264
iShardTV,186775,13505,25997,Loba,9,0,0
iShardTV,186775,13505,25997,Mirage,0,0,0
iShardTV,186775,13505,25997,Rampart,17,0,0
iShardTV,186775,13505,25997,Valkyrie,45685,11205396,2757
iShardTV,186775,13505,25997,Seer,0,0,0
iShardTV,186775,13505,25997,Ash,16,0,0
iShardTV,186775,13505,25997,Mad Maggie,0,0,0
