player_name,legend,BR Kills,BR Damage,BR Wins,legend_category
@blushy washed eboy,Seer,1519,476371,0,Recon
@blushy washed eboy,Lifeline,1109,0,0,Support
@blushy washed eboy,Mirage,1007,0,0,Support
@blushy washed eboy,Gibraltar,912,0,0,Support
@blushy washed eboy,Pathfinder,692,0,0,Skirmisher
@blushy washed eboy,Bloodhound,426,0,0,Recon
@blushy washed eboy,Valkyrie,351,107416,15,Skirmisher
@blushy washed eboy,Loba,301,0,0,Support
@blushy washed eboy,Caustic,229,0,0,Controller
@blushy washed eboy,Ash,220,0,0,Assault
@crewsn,Pathfinder,26322,7369060,0,Skirmisher
@crewsn,Horizon,11927,3625705,586,Skirmisher
@crewsn,Wraith,11807,3048628,494,Skirmisher
@crewsn,Bloodhound,9104,3155572,0,Recon
@crewsn,Octane,8427,2504218,410,Skirmisher
@crewsn,Ash,5643,1763609,454,Assault
@crewsn,Valkyrie,4229,1248734,220,Skirmisher
@crewsn,Lifeline,1574,0,0,Support
@crewsn,Alter,1174,0,0,Skirmisher
@crewsn,Bangalore,1098,388724,67,Assault
@crewsn,Gibraltar,971,359436,59,Support
@crewsn,Caustic,273,104573,0,Controller
@crewsn,Mad Maggie,157,0,0,Assault
@crewsn,Loba,131,0,0,Support
@crewsn,Rampart,50,0,0,Controller
@crewsn,Seer,25,12667,0,Recon
@crewsn,Crypto,15,0,0,Recon
@crewsn,Mirage,13,0,0,Support
@crewsn,Revenant,12,0,0,Skirmisher
@hundredz Twitch,Wraith,66668,19288230,3069,Skirmisher
@hundredz Twitch,Pathfinder,7826,0,0,Skirmisher
@hundredz Twitch,Octane,6169,1950663,274,Skirmisher
@hundredz Twitch,Valkyrie,5504,2028767,290,Skirmisher
@hundredz Twitch,Lifeline,5071,1608676,295,Support
@hundredz Twitch,Bangalore,4935,1875626,275,Assault
@hundredz Twitch,Wattson,4704,1632880,205,Controller
@hundredz Twitch,Horizon,4351,1538372,170,Skirmisher
@hundredz Twitch,Bloodhound,2609,935446,158,Recon
@hundredz Twitch,Loba,1334,495486,80,Support
@hundredz Twitch,Gibraltar,1140,398754,58,Support
@hundredz Twitch,Caustic,978,305146,38,Controller
@hundredz Twitch,Mirage,820,0,0,Support
@hundredz Twitch,Seer,801,289132,0,Recon
@hundredz Twitch,Ash,733,261643,0,Assault
@hundredz Twitch,Revenant,601,198168,25,Skirmisher
@hundredz Twitch,Crypto,594,0,0,Recon
@hundredz Twitch,Rampart,373,0,0,Controller
@hundredz Twitch,Fuse,168,0,0,Assault
@hundredz Twitch,Mad Maggie,82,0,0,Assault
@rFearful,Wraith,59056,16278926,0,Skirmisher
@rFearful,Pathfinder,20344,6008842,0,Skirmisher
@rFearful,Bangalore,7577,2492029,0,Assault
@rFearful,Octane,6795,1826016,0,Skirmisher
@rFearful,Horizon,4547,1271981,0,Skirmisher
@rFearful,Lifeline,1394,364371,0,Support
@rFearful,Revenant,1013,316645,0,Skirmisher
@rFearful,Bloodhound,996,326419,0,Recon
@rFearful,Gibraltar,827,255109,0,Support
@rFearful,Loba,695,185477,0,Support
@rFearful,Conduit,641,178582,0,Support
@rFearful,Vantage,424,0,0,Recon
@rFearful,Seer,416,153961,0,Recon
@rFearful,Catalyst,322,105033,0,Controller
@rFearful,Mad Maggie,320,58819,0,Assault
@rFearful,Rampart,311,86531,0,Controller
@rFearful,Alter,0,26348,0,Skirmisher
@rMewt,Horizon,15943,10080230,0,Skirmisher
@rMewt,Wattson,11031,0,0,Controller
@rMewt,Wraith,9014,0,0,Skirmisher
@rMewt,Octane,4598,1277639,0,Skirmisher
@rMewt,Mad Maggie,2356,0,0,Assault
@rMewt,Revenant,1130,0,0,Skirmisher
@rMewt,Pathfinder,1091,340824,0,Skirmisher
@rMewt,Bangalore,961,0,0,Assault
@rMewt,Gibraltar,407,0,0,Support
@rMewt,Rampart,396,0,0,Controller
@rMewt,Caustic,49,0,0,Controller
@rMewt,Fuse,19,0,0,Assault
A9999,Wraith,28106,7555165,1630,Skirmisher
A9999,Pathfinder,18828,5737580,1167,Skirmisher
A9999,Octane,17478,3980176,1123,Skirmisher
A9999,Bangalore,7119,1877583,524,Assault
A9999,Bloodhound,7052,1527935,386,Recon
A9999,Horizon,3789,1119342,214,Skirmisher
A9999,Lifeline,3564,934779,287,Support
A9999,Caustic,1901,493392,145,Controller
A9999,Revenant,1879,637831,26,Skirmisher
A9999,Gibraltar,1758,521743,139,Support
A9999,Wattson,1646,410623,127,Controller
A9999,Loba,1501,518076,92,Support
A9999,Mirage,1259,323544,87,Support
A9999,Valkyrie,813,243366,42,Skirmisher
A9999,Seer,704,245838,41,Recon
A9999,Mad Maggie,519,127208,30,Assault
A9999,Ash,380,112207,27,Assault
A9999,Crypto,361,96392,24,Recon
A9999,Rampart,292,83260,17,Controller
A9999,Fuse,175,55247,10,Assault
A9999,Catalyst,58,0,0,Controller
A9999,Vantage,30,8392,1,Recon
ABCDEFGHIJKLMNOPQRSTUVWXYZ,Wraith,66582,18150591,1919,Skirmisher
ABCDEFGHIJKLMNOPQRSTUVWXYZ,Octane,8806,2454697,231,Skirmisher
ABCDEFGHIJKLMNOPQRSTUVWXYZ,Pathfinder,4241,1178879,92,Skirmisher
ABCDEFGHIJKLMNOPQRSTUVWXYZ,Lifeline,3018,755289,104,Support
ABCDEFGHIJKLMNOPQRSTUVWXYZ,Valkyrie,2580,750928,66,Skirmisher
ABCDEFGHIJKLMNOPQRSTUVWXYZ,Bangalore,2038,534812,60,Assault
ABCDEFGHIJKLMNOPQRSTUVWXYZ,Horizon,832,247830,16,Skirmisher
ABCDEFGHIJKLMNOPQRSTUVWXYZ,Ash,726,204487,19,Assault
ABCDEFGHIJKLMNOPQRSTUVWXYZ,Caustic,661,190015,0,Controller
ABCDEFGHIJKLMNOPQRSTUVWXYZ,Crypto,476,129095,11,Recon
ABCDEFGHIJKLMNOPQRSTUVWXYZ,Loba,373,103511,10,Support
ABCDEFGHIJKLMNOPQRSTUVWXYZ,Seer,264,78355,0,Recon
