player_name,career_kills,career_wins,career_revives
sakasu_fps,116504.38,6481.369,9779.617
FaithFul-Tv,116032.87,7064.102,14756.065
zprxjxct,115987.234,6055.128,15650.976
hdtj,115907.27,6481.7627,9991.295
MorumbiS_Boy,115881.15,6486.204,15789.276
Staqkv,117013.01,6484.125,13640.395
YQDooN,115808.57,6483.2793,11923.737
rCytus,115853.24,4113.9673,11739.208
xabzolutexzer0x,116030.93,6484.5107,13641.657
Ralf_17,115453.32,7789.8467,15167.87
ALSHANAB__,115426.95,8191.092,15923.756
vandysteen,115401.9,6484.75,13642.45
vD_Disofs,115391.9,6484.755,13642.466
siruku7,115349.77,12972.591,27084.197
Jrockerxp,115203.9,6484.827,13642.701
VickyyMoon,115127.46,7029.0273,18211.125
l_Love_HORlZON,115086.28,5892.2285,14372.774
RaIKunq-,115134.85,5602.2266,13713.162
Gurrxng,115024.92,8332.17,16814.965
xoTzunami,114966.805,4640.277,10544.679
SoleiLuz_-,114944.87,6484.92,13643.03
DarthHRZN,115813.01,5559.464,13146.899
totototake_Ytube,114752.195,12322.477,13637.513
Crxzyyfr,114593.85,6485.0605,13643.472
LucyLooseCheeks,114492.92,6567.731,28099.861
SSyrex,114133.01,5247.969,13645.286
playbxirari,114064.79,6489.4893,19161.098
Twitch-LehemPita,114043.14,10066.851,18686.564
iiTz_K_R_A_T_O_S,114129.82,6485.234,13644.064
LilMiddyy,114003.82,6485.2817,13644.224
llZayo,116112.46,10646.171,13637.43
GGA_earth-Ytube,114046.805,6485.2715,13644.177
CasteaI,113765.555,6506.7695,14396.949
Space_MaXiii,113430.41,8143.371,14075.378
THF-SPORTz,113494.79,6485.4785,13644.868
vRirx,113463.76,11507.98,28534.273
l-Midnvght,113261.78,6485.5674,13645.165
Efermal,114200.555,6357.778,13644.099
MxxNIV,113226.18,5423.8496,11345.556
SirPacoElTaco,113126.016,6597.5894,13645.241
im-penguini,113020.74,6485.6636,13645.477
y__vsix,112886.73,6485.7153,13645.647
Onetoow,112753.73,6485.7637,13645.819
sekaisaikyou55,112509.71,6485.8525,13646.124
Lil-Koifish,112485.79,9346.352,14893.911
Voidable-V3,112415.695,6485.8936,13646.247
UndeadViolets,112310.54,6486.2837,14099.537
hhorimiya-,112223.04,7344.691,23480.191
MPV_meteor-kun,112054.68,6486.032,13646.716
ABIDE_Mickeyboy,111978.914,6133.1455,13495.706
iAm_NeOnBeast,111930.62,4510.573,9702.028
ConnFlixxTV,111915.664,6486.083,13646.888
FullDekko,111907.63,7340.3,13646.05
Tzr_xo,112348.42,7467.3535,12363.044
lilngi,111848.836,7354.099,18574.527
NickGotEm_TTV,111846.68,6486.107,13646.968
TekXI,111683.54,6575.8027,14560.222
Hans_olo_TTV,111762.664,6486.1523,13647.09
rjrXo,111503.65,6486.245,13647.414
NekoDGPredator,112240.695,6485.958,13646.472
Jeloan_,111361.95,8158.7886,12245.106
BigBoyGibby101,111253.63,6486.3394,13647.726
TRIPPYMANE2050,111241.4,9021.41,16361.126
Reviem,111173.625,7024.419,11511.3
ItzBxbbaGxmp,111061.61,6486.4175,13647.978
Jail_Rose_oi-_-X,110992.6,6486.4434,13648.062
hatopoppo-1,110905.6,6486.474,13648.174
tttcheekyttt,96859.375,6491.8706,13666.052
le_raisin_bb,110739.76,6556.439,13648.308
rFearful | Twitch,110688.586,6486.556,13648.444
JustGoGrazyTV,110681.586,6486.5566,13648.452
xAhhsted,110623.586,6486.579,13648.522
MrWifeline-,110494.445,9057.885,21763.3
Electrxde-TikTok,110466.56,6486.6455,13648.73
TazFist,110450.57,6486.6523,13648.751
NoSmokeNoLife_,110147.79,5611.58,12966.263
Anniiyyy,110109.54,6486.7764,13649.188
HerEdward,109904.195,5468.9585,13650.46
sks_n_,109871.54,6486.87,13649.481
markonpcttv,110290.96,6446.5527,17747.84
x-7uss,109822.54,6486.8896,13649.555
xRqchel_vD,109821.54,6486.892,13649.549
iG_xRaMpi,109809.63,7552.0293,11792.72
Sinuipi,109746.77,7912.0737,13648.235
ValkyrieOfKING,109536.52,6487.001,13649.911
AthenasMerci || Twitch,109505.516,6487.0166,13649.961
PosessingStrive,110017.46,5668.6025,11499.05
AIfxnzy-,109433.51,6487.0376,13650.043
Tangemper,109291.07,10808.976,7707.714
[INSTA] | @Txqi__,109235.48,6487.117,13650.307
Too_Leegitt,109189.5,6487.1284,13650.347
iSoIoQ,108889.53,9228.089,16927.346
Paplo_Escobr017,108550.44,6487.38,13651.179
zEndlezZCrxxY,108518.44,6487.392,13651.213
Horaceu_,108432.445,6487.42,13651.31
SeLvDoR,108488.445,6487.3984,13651.246
qNo2m,109513.875,5772.6113,13650.657
Unclipible-On-YT,109966.55,6486.831,13649.366
CPT-STORMBLESSED,108323.586,6123.6426,13651.816
IIAndre96II,108250.67,9230.833,13648.841
ELECTRIK_BeamZ,108138.414,6487.537,13651.69
FTA_CarlitaJG,108158.89,6690.6533,13651.473
Rose,96859.375,6491.8706,13666.052
Wisheswell,107903.414,6487.632,13651.995
AWESOME4SUMM,107838.04,6158.1475,15304.708
CBK_SoHeneR,109098.49,6487.166,13650.475
Dr3IuntSmok3,107822.4,6487.6553,13652.1
PNX_Urkle,108039.42,6487.577,13651.822
Towix-_-07,108888.49,6487.2456,13650.739
Ka1eNN,107808.62,6843.088,9789.331
Ooohelnoo,118217.12,6483.6626,13638.862
xManumbollx_PR,107767.22,6494.335,22353.818
CoffeeAddictxx,107688.39,6487.7134,13652.271
YT_patsos,108028.664,9728.03,14023.452
nH_NoroCR,107647.71,6226.2393,13862.68
didio-_-sob,107862.21,8379.527,12285.499
KM_msh,107576.38,6487.751,13652.415
mone_vv,107541.37,6487.7666,13652.454
Clayious,107413.37,6487.819,13652.624
ESTLEIAIRS,107696.38,6487.707,13652.261
Yiiks,106887.336,6488.0215,13653.292
AAG_Wolfy,106588.68,4022.8223,13656.1045
Ricky_Samuraii,108512.1,5253.1616,12380.157
Plitzzy,108042.414,6487.57,13651.806
TTv-SleepyYoko,106371.625,7682.656,9289.179
LeRy_,106277.414,7416.579,13653.1455
ErysSeshBones,106529.03,7472.6074,12383.509
Of-Importance,106251.29,6488.2725,13654.101
Hq6SuKE,106119.27,6488.309,13654.263
DRAGON-BANG,105968.26,6488.3687,13654.458
Mokxn,106113.27,6488.3135,13654.274
KAITooNMeeN,105828.26,6488.421,13654.625
VouchMe,96859.375,6491.8706,13666.052
Defiant,96859.375,6491.8706,13666.052
yoskkr on insta,105847.77,9776.661,13651.366
LivingInHysteria,105753.25,6488.454,13654.731
lK_Kronos,105738.24,6488.4624,13654.754
Jerico_Angel,105244.18,4011.2246,17461.398
WalkEmDownR2,105669.26,6488.4854,13654.837
Refuzionx,105603.11,5547.731,13655.856
Za__I5,105592.42,6820.0576,15235.618
TRUEgotcha live on KICK,105886.26,6488.4053,13654.57
LT-Treyfilth,106145.97,8100.7627,13652.636
zSweeneYz,105225.305,8419.269,11844.914
Brts--,105212.21,6488.663,13655.413
DeeSteez_1,105198.61,9867.793,17230.71
PMKSI,105017.195,6488.7373,13655.677
Erlend_SF,104961.74,7216.9346,11279.989
MezzyTheGod,104953.63,7559.325,13654.694
LaviishLuxx,104882.71,6503.818,20491.451
iCarryIzzy_TV,104993.59,6662.8184,13655.531
Dr-Rincewind07,104657.484,6496.5864,23742.734
Nutburten,104597.18,6488.895,13656.201
AimAssistAbxsrTV,106664.305,6488.1025,13653.566
iiTzHiisoka,104416.164,6488.966,13656.435
dubstrub,104393.15,6488.9756,13656.465
Weeeknd-,104456.164,6488.948,13656.378
Konstantinos-507,104521.17,6488.927,13656.296
PoorGuy_K,104239.57,10468.811,15463.723
Dibzzer,104095.15,6489.0913,13656.849
Ginkgoed,104015.15,6489.1143,13656.938
Airflow_11,104009.24,6486.795,10613.047
Schribez,104005.87,9238.837,23295.951
Obey_Son,103992.14,6489.129,13656.97
TSM ikemen,103948.13,6489.1504,13657.03
BoLaDaaO_,103922.305,8752.701,13654.835
nyiu,96859.375,6491.8706,13666.052
llll_NaYuTa_llll,104310.21,5654.4214,11056.393
BloodCrime_TV,103757.13,6489.216,13657.274
MadMacchio,103806.71,6488.0166,12102.719
BladeGamesGG,103608.64,8683.608,12220.311
Jayzilla-twitch,103333.695,7249.79,16750.586
Qasomy,103386.1,6489.3613,13657.749
Buzxii,103326.82,8494.19,13250.297
zmxvx,103220.65,5859.164,13658.584
Chidu-,103216.07,6489.427,13657.961
Monkalot706,103169.586,2764.0474,13661.7
xUsqF,104522.18,6488.927,13656.305
bbb,96859.375,6491.8706,13666.052
FTA KrissUwU,103071.67,4652.551,11474.747
JaKapolot,102925.04,7361.7744,13657.475
CigarroSolto_-_,105147.21,6488.686,13655.503
ZenTherapy,103073.3,6493.2056,18525.293
xenxsy,102761.69,5247.341,12374.433
LLG_Tao-w-,102744.05,6489.6104,13658.565
momo_ramboTTV,102753.586,5330.6562,33878.008
AQUAS_SPIRIT,102670.76,8712.789,11924.2
DRAGON-DARCUS,102662.055,6489.6426,13658.665
iCroxyz,102645.195,7444.0195,11040.678
xThe_Latunix,102597.48,7791.949,23266.031
Logic,96859.375,6491.8706,13666.052
RoyLiebe_,102656.305,4640.3574,12352.071
sqeaxk,102417.234,6143.9473,13659.321
SoloOctane,102380.66,3453.2632,9431.007
dandingoo69,102600.69,5609.6733,14559.687
ElMauitv,102369.69,4814.679,9631.547
Subscribe,102692.9,7297.758,13657.823
blaubeermojito,104348.18,6935.52,13656.081
SadbastiianTV,102240.01,6489.802,13659.212
asapan-_-x7,102204.32,6195.067,10979.202
xNirgIlIs,102130.96,10568.402,7918.2217
CNo_Ras_Apex,102231.27,4189.7944,14998.439
TAE__JannKDash,101935.0,6489.921,13659.588
Ny4pu_-,101928.984,6489.921,13659.61
Mukella,101811.4,5354.967,16408.902
XtraTism_TV,101784.98,6489.9775,13659.783
SHADOWSTREAMZ-,101701.72,3854.8677,11625.925
BigPizzaaaaaaah,102256.49,8112.6567,11538.658
Papa Apoc,101584.98,6490.0503,13660.034
NyoXel_,101512.12,6389.9062,12616.931
So_Let_Be_Shall,101306.945,6490.165,13660.397
YungChanCan,101229.57,7711.275,11389.716
Le_sia,101197.945,6490.204,13660.538
Kami-R99,101105.93,6490.239,13660.654
FTA_Malakian,101111.22,10025.473,13106.9795
JTCanozoTV,101055.46,6284.6987,13660.912
Rezpectfull-,101003.945,6490.2783,13660.787
Redinstxnce,100980.92,6490.291,13660.8
x1ELCuBaNo3x,101087.29,3042.895,15745.233
iPrayForMyRawr,100841.555,8840.661,21043.658
CracKedCabO,100790.65,7670.102,16272.333
freefunnyboy,100696.914,6490.3945,13661.161
SNEAKERLOVE24,102040.01,6489.881,13659.462
yAlbralulu_,100653.92,6490.4097,13661.218
Mqndqrin,101087.945,6490.248,13660.673
XenoMapleBeamsTV,100591.35,6489.4883,12422.165
more-confussion,100589.87,7768.411,18984.168
ilNotix,100583.33,5701.359,10307.859
Dose_TriKs,102461.26,6493.408,18486.906
truspilla_,100543.73,6380.8984,13445.741
Rainsinz,100495.04,7013.1797,11110.124
Who_is_aceu,100474.91,6490.4775,13661.452
ZayOmen,100447.805,5577.7627,13662.387
x0xJuRAx0x,100392.38,7184.6494,13914.161
III_Opolim_III,100368.48,6489.289,12051.853
Mxryw,100330.9,6490.5356,13661.636
Toffu_,100294.88,6490.549,13661.677
Don_Whby,105378.24,6488.5977,13655.214
AxT_iBertz1n,100553.03,7423.784,13660.428
ITzOZZYTtv,100256.35,5134.952,12155.78
Casaris_,100257.9,6490.5645,13661.731
Sword_SIinger,100118.87,6490.617,13661.907
rGuero,100039.98,9014.06,29918.615
iiiTzRed,100070.12,6490.103,12965.162
Win4TheMoney,100037.88,6488.5522,10916.393
IBeamII,99994.87,6490.6616,13662.066
Repuhtitions,100015.34,7578.2476,13660.965
NateSavage @YT,99901.85,6490.7,13662.181
uGUGS_,101575.98,6490.057,13660.046
Jossenko,100523.57,6258.493,13173.718
ImInsqnity,99758.85,6490.75,13662.36
HardenFps-_-,99735.27,6494.042,17951.053
nicohmygod,99557.836,6490.836,13662.626
Obo-_-Ro,99442.13,8921.208,14328.435
Simfrogz,99330.664,6487.085,8643.503
iDaxam | Twitch,99722.4,5569.701,11928.045
SolidBotts,99286.81,6490.9346,13662.96
nDodgee,99157.055,4004.6406,8418.202
Yopekun_,99061.805,6491.0215,13663.247
Rave_saki_2408,99165.38,6906.1416,11943.504
MoonnFPS,98931.47,2707.871,10118.074
xBleaa,98867.19,5454.5146,8882.134
Tokenergy,98817.02,7038.8105,13663.0205
llValk,98648.77,6491.181,13663.7705
yukaRepto,98725.79,6491.153,13663.679
iesxi,98883.98,6490.7227,13181.599
OrendiiTv,98576.5,6489.6816,11661.448
Saf,98542.18,6673.3115,13663.734
yRikiri,99424.836,6490.886,13662.797
lK_BrainZ-_,98585.43,6777.468,13663.581
RavvPC,98694.58,7281.2627,13662.938
yoake_q,98374.195,8893.977,8314.935
dreamzockerogg,98355.17,5209.135,9976.741
Slippery-Pearman,98923.58,6031.37,11403.347
E3_impossible,106418.305,6488.2,13653.89
rallykidthegreat,98262.58,5096.799,13665.64
Biohazardsv,98705.41,5461.1807,10972.337
aKingLeo,98244.82,5211.991,13665.555
lYousif-,98135.73,6491.377,13664.429
Unl1ght_31,98074.88,6488.981,10505.104
Yo4TqKq-Twitch,98013.27,6386.3994,11519.65
rLucxs,97969.01,3874.213,7546.0796
GeckoMamba,97940.1,7058.2427,21609.52
Lahhmin,100241.88,6490.5703,13661.747
Romxoplays,97843.25,10233.486,13661.1045
Jorgieful,98014.49,7702.22,13663.388
iC4PONE,97796.97,6998.8477,10671.673
Mxltryllis,97676.89,7955.005,11344.789
Feli_fps,97624.695,6491.5767,13665.079
BloodChilean,97569.695,6491.5957,13665.146
iiiTzRage-,97470.336,7125.976,10390.759
Froogzzzx,97479.695,6491.634,13665.265
xJDodge,97240.68,6491.7217,13665.567
Danger23Ranger,97962.734,6491.448,13664.649
YouTube_HABOGAKI,97093.96,5485.717,14748.603
rawskababy,97057.9,5725.3027,13666.56
kyanataMARU,97462.49,6618.496,9554.658
IrmaosMetralha05,97030.664,6491.802,13665.833
