player_name,career_kills,career_wins,career_revives,legend,BR Kills,BR Damage,BR Wins
Star-WayZ-,222504,0,0,Bloodhound,0,0,0
Star-WayZ-,222504,0,0,Caustic,0,0,0
Star-WayZ-,222504,0,0,Lifeline,0,0,0
Star-WayZ-,222504,0,0,Pathfinder,0,0,0
Star-WayZ-,222504,0,0,Loba,169000,42684165,12514
Star-WayZ-,222504,0,0,Mirage,0,0,0
Star-WayZ-,222504,0,0,Rampart,0,0,0
Star-WayZ-,222504,0,0,Valkyrie,584,139682,48
Star-WayZ-,222504,0,0,Seer,0,0,0
Star-WayZ-,222504,0,0,Ash,0,0,0
Star-WayZ-,222504,0,0,Mad Maggie,0,0,0
Star-WayZ-,222504,0,0,Newcastle,0,0,0
Star-WayZ-,222504,0,0,Vantage,0,0,0
Star-WayZ-,222504,0,0,Catalyst,0,0,0
Star-WayZ-,222504,0,0,Ballistic,0,0,0
Star-WayZ-,222504,0,0,Conduit,0,0,0
Star-WayZ-,222504,0,0,Alter,0,0,0
RezMeNoVa,214353,14119,53768,Global,0,0,0
RezMeNoVa,214353,14119,53768,Revenant,0,0,0
RezMeNoVa,214353,14119,53768,Crypto,0,0,0
RezMeNoVa,214353,14119,53768,Horizon,1128,306258,46
RezMeNoVa,214353,14119,53768,Gibraltar,206,63458,8
RezMeNoVa,214353,14119,53768,Wattson,194,55527,14
RezMeNoVa,214353,14119,53768,Fuse,0,0,0
RezMeNoVa,214353,14119,53768,Bangalore,268,77926,13
RezMeNoVa,214353,14119,53768,Wraith,235,67327,6
RezMeNoVa,214353,14119,53768,Octane,1170,362848,60
RezMeNoVa,214353,14119,53768,Bloodhound,430,136632,22
RezMeNoVa,214353,14119,53768,Caustic,384,115736,20
RezMeNoVa,214353,14119,53768,Lifeline,202054,51696724,13755
RezMeNoVa,214353,14119,53768,Pathfinder,0,0,0
RezMeNoVa,214353,14119,53768,Loba,0,0,0
RezMeNoVa,214353,14119,53768,Mirage,1389,367480,75
RezMeNoVa,214353,14119,53768,Rampart,49,17680,1
RezMeNoVa,214353,14119,53768,Valkyrie,0,0,0
RezMeNoVa,214353,14119,53768,Seer,0,0,0
RezMeNoVa,214353,14119,53768,Ash,161,42171,0
RezMeNoVa,214353,14119,53768,Mad Maggie,10,0,0
RezMeNoVa,214353,14119,53768,Newcastle,67,0,0
RezMeNoVa,214353,14119,53768,Vantage,0,0,0
RezMeNoVa,214353,14119,53768,Catalyst,13,0,0
RezMeNoVa,214353,14119,53768,Ballistic,22,0,0
RezMeNoVa,214353,14119,53768,Conduit,567,0,0
RezMeNoVa,214353,14119,53768,Alter,0,0,0
zaeezyy,213352,0,0,Global,0,0,0
zaeezyy,213352,0,0,Revenant,0,0,0
zaeezyy,213352,0,0,Crypto,0,0,0
zaeezyy,213352,0,0,Horizon,154091,36885778,0
zaeezyy,213352,0,0,Gibraltar,0,0,0
zaeezyy,213352,0,0,Wattson,0,0,0
zaeezyy,213352,0,0,Fuse,0,0,0
zaeezyy,213352,0,0,Bangalore,31889,7805080,0
zaeezyy,213352,0,0,Wraith,6093,1544599,0
zaeezyy,213352,0,0,Octane,0,0,0
zaeezyy,213352,0,0,Bloodhound,0,0,0
zaeezyy,213352,0,0,Caustic,0,0,0
zaeezyy,213352,0,0,Lifeline,0,0,0
zaeezyy,213352,0,0,Pathfinder,5610,1389518,0
zaeezyy,213352,0,0,Loba,0,0,0
zaeezyy,213352,0,0,Mirage,0,0,0
zaeezyy,213352,0,0,Rampart,0,0,0
zaeezyy,213352,0,0,Valkyrie,0,0,0
zaeezyy,213352,0,0,Seer,0,0,0
zaeezyy,213352,0,0,Ash,0,0,0
zaeezyy,213352,0,0,Mad Maggie,0,0,0
zaeezyy,213352,0,0,Newcastle,0,0,0
zaeezyy,213352,0,0,Vantage,0,0,0
zaeezyy,213352,0,0,Catalyst,11100,2670955,0
zaeezyy,213352,0,0,Ballistic,0,0,0
zaeezyy,213352,0,0,Conduit,0,0,0
zaeezyy,213352,0,0,Alter,0,0,0
Splugzy Wugzy,213459,11229,18795,Global,0,0,0
Splugzy Wugzy,213459,11229,18795,Revenant,0,0,0
Splugzy Wugzy,213459,11229,18795,Crypto,1039,0,0
Splugzy Wugzy,213459,11229,18795,Horizon,2128,583840,102
Splugzy Wugzy,213459,11229,18795,Gibraltar,2206,0,0
Splugzy Wugzy,213459,11229,18795,Wattson,159129,40599838,8144
Splugzy Wugzy,213459,11229,18795,Fuse,2769,0,0
Splugzy Wugzy,213459,11229,18795,Bangalore,1922,0,0
Splugzy Wugzy,213459,11229,18795,Wraith,6074,0,0
Splugzy Wugzy,213459,11229,18795,Octane,3504,0,0
Splugzy Wugzy,213459,11229,18795,Bloodhound,0,0,0
Splugzy Wugzy,213459,11229,18795,Caustic,1341,0,0
Splugzy Wugzy,213459,11229,18795,Lifeline,3846,0,0
Splugzy Wugzy,213459,11229,18795,Pathfinder,2259,0,0
Splugzy Wugzy,213459,11229,18795,Loba,5136,0,0
Splugzy Wugzy,213459,11229,18795,Mirage,3609,0,0
Splugzy Wugzy,213459,11229,18795,Rampart,1680,0,0
Splugzy Wugzy,213459,11229,18795,Valkyrie,406,0,0
Splugzy Wugzy,213459,11229,18795,Seer,0,0,0
Splugzy Wugzy,213459,11229,18795,Ash,165,0,0
Splugzy Wugzy,213459,11229,18795,Mad Maggie,253,0,0
Splugzy Wugzy,213459,11229,18795,Newcastle,204,0,0
Splugzy Wugzy,213459,11229,18795,Vantage,0,0,0
Splugzy Wugzy,213459,11229,18795,Catalyst,0,0,0
Splugzy Wugzy,213459,11229,18795,Ballistic,0,0,0
Splugzy Wugzy,213459,11229,18795,Conduit,0,0,0
Splugzy Wugzy,213459,11229,18795,Alter,4775,0,0
TTV-Bear22345,207112,5444,15709,Global,0,0,0
TTV-Bear22345,207112,5444,15709,Revenant,393,0,0
TTV-Bear22345,207112,5444,15709,Crypto,1184,0,0
TTV-Bear22345,207112,5444,15709,Horizon,486,0,0
TTV-Bear22345,207112,5444,15709,Gibraltar,484,0,0
TTV-Bear22345,207112,5444,15709,Wattson,67,0,0
TTV-Bear22345,207112,5444,15709,Fuse,1,0,0
TTV-Bear22345,207112,5444,15709,Bangalore,879,0,0
TTV-Bear22345,207112,5444,15709,Wraith,53549,12080645,1832
TTV-Bear22345,207112,5444,15709,Octane,674,0,0
TTV-Bear22345,207112,5444,15709,Bloodhound,272,0,0
TTV-Bear22345,207112,5444,15709,Caustic,257,0,0
TTV-Bear22345,207112,5444,15709,Lifeline,955,0,0
TTV-Bear22345,207112,5444,15709,Pathfinder,3022,0,108
TTV-Bear22345,207112,5444,15709,Loba,0,0,0
TTV-Bear22345,207112,5444,15709,Mirage,123,0,0
TTV-Bear22345,207112,5444,15709,Rampart,0,0,0
TTV-Bear22345,207112,5444,15709,Valkyrie,0,0,0
TTV-Bear22345,207112,5444,15709,Seer,0,0,0
TTV-Bear22345,207112,5444,15709,Ash,96,0,0
TTV-Bear22345,207112,5444,15709,Mad Maggie,162,0,0
TTV-Bear22345,207112,5444,15709,Newcastle,0,0,0
TTV-Bear22345,207112,5444,15709,Vantage,80254,18294575,1488
TTV-Bear22345,207112,5444,15709,Catalyst,20,0,0
TTV-Bear22345,207112,5444,15709,Ballistic,0,0,0
TTV-Bear22345,207112,5444,15709,Conduit,0,0,0
TTV-Bear22345,207112,5444,15709,Alter,16191,3063065,0
fearzypoo,204907,0,0,Global,0,0,0
fearzypoo,204907,0,0,Revenant,1624,492966,136
fearzypoo,204907,0,0,Crypto,0,0,0
fearzypoo,204907,0,0,Horizon,4413,1357622,349
fearzypoo,204907,0,0,Gibraltar,0,0,0
fearzypoo,204907,0,0,Wattson,599,185045,0
fearzypoo,204907,0,0,Fuse,69,0,5
fearzypoo,204907,0,0,Bangalore,3757,1231822,297
fearzypoo,204907,0,0,Wraith,56423,16218883,0
fearzypoo,204907,0,0,Octane,2935,1016634,204
fearzypoo,204907,0,0,Bloodhound,0,0,93
fearzypoo,204907,0,0,Caustic,0,0,0
fearzypoo,204907,0,0,Lifeline,18502,0,1244
fearzypoo,204907,0,0,Pathfinder,8783,2491784,0
fearzypoo,204907,0,0,Loba,8868,2570124,750
fearzypoo,204907,0,0,Mirage,138,0,7
fearzypoo,204907,0,0,Rampart,165,0,0
fearzypoo,204907,0,0,Valkyrie,1985,609960,158
fearzypoo,204907,0,0,Seer,97,0,0
fearzypoo,204907,0,0,Ash,17609,4395630,1358
fearzypoo,204907,0,0,Mad Maggie,164,0,0
fearzypoo,204907,0,0,Newcastle,166,0,0
fearzypoo,204907,0,0,Vantage,0,0,0
fearzypoo,204907,0,0,Catalyst,37,0,0
fearzypoo,204907,0,0,Ballistic,0,0,0
fearzypoo,204907,0,0,Conduit,33887,0,0
fearzypoo,204907,0,0,Alter,40422,0,0
MoonPakuTV,204860,7712,0,Global,0,0,0
MoonPakuTV,204860,7712,0,Revenant,108,29915,0
MoonPakuTV,204860,7712,0,Crypto,128,39143,0
MoonPakuTV,204860,7712,0,Horizon,136844,29350954,4454
MoonPakuTV,204860,7712,0,Gibraltar,935,261633,0
MoonPakuTV,204860,7712,0,Wattson,800,0,0
MoonPakuTV,204860,7712,0,Fuse,9,2125,0
MoonPakuTV,204860,7712,0,Bangalore,11348,2881368,0
MoonPakuTV,204860,7712,0,Wraith,10859,2664678,0
MoonPakuTV,204860,7712,0,Octane,3392,0,0
MoonPakuTV,204860,7712,0,Bloodhound,399,0,0
MoonPakuTV,204860,7712,0,Caustic,780,0,0
MoonPakuTV,204860,7712,0,Lifeline,599,0,0
MoonPakuTV,204860,7712,0,Pathfinder,33342,0,0
MoonPakuTV,204860,7712,0,Loba,52,0,0
MoonPakuTV,204860,7712,0,Mirage,103,22274,0
MoonPakuTV,204860,7712,0,Rampart,0,0,0
MoonPakuTV,204860,7712,0,Valkyrie,0,0,0
MoonPakuTV,204860,7712,0,Seer,74,25211,0
MoonPakuTV,204860,7712,0,Ash,0,0,0
MoonPakuTV,204860,7712,0,Mad Maggie,17,0,0
