player_name,BR Damage_Alter,BR Damage_Ash,BR Damage_Ballistic,BR Damage_Bangalore,BR Damage_Bloodhound,BR Damage_Catalyst,BR Damage_Caustic,BR Damage_Conduit,BR Damage_Crypto,BR Damage_Fuse,BR Damage_Gibraltar,BR Damage_Horizon,BR Damage_Lifeline,BR Damage_Loba,BR Damage_Mad Maggie,BR Damage_Mirage,BR Damage_Newcastle,BR Damage_Octane,BR Damage_Pathfinder,BR Damage_Rampart,BR Damage_Revenant,BR Damage_Seer,BR Damage_Valkyrie,BR Damage_Vantage,BR Damage_Wattson,BR Damage_Wraith,BR Kills_Alter,BR Kills_Ash,BR Kills_Ballistic,BR Kills_Bangalore,BR Kills_Bloodhound,BR Kills_Catalyst,BR Kills_Caustic,BR Kills_Conduit,BR Kills_Crypto,BR Kills_Fuse,BR Kills_Gibraltar,BR Kills_Horizon,BR Kills_Lifeline,BR Kills_Loba,BR Kills_Mad Maggie,BR Kills_Mirage,BR Kills_Newcastle,BR Kills_Octane,BR Kills_Pathfinder,BR Kills_Rampart,BR Kills_Revenant,BR Kills_Seer,BR Kills_Valkyrie,BR Kills_Vantage,BR Kills_Wattson,BR Kills_Wraith,BR Wins_Alter,BR Wins_Ash,BR Wins_Ballistic,BR Wins_Bangalore,BR Wins_Bloodhound,BR Wins_Catalyst,BR Wins_Caustic,BR Wins_Conduit,BR Wins_Crypto,BR Wins_Fuse,BR Wins_Gibraltar,BR Wins_Horizon,BR Wins_Lifeline,BR Wins_Loba,BR Wins_Mad Maggie,BR Wins_Mirage,BR Wins_Newcastle,BR Wins_Octane,BR Wins_Pathfinder,BR Wins_Rampart,BR Wins_Revenant,BR Wins_Seer,BR Wins_Valkyrie,BR Wins_Vantage,BR Wins_Wattson,BR Wins_Wraith
Moonvy,0.0,0.0,0.0,589338.0,394767.0,0.0,59730.0,0.0,0.0,0.0,0.0,1536267.0,2148820.0,1681948.0,14765.0,0.0,0.0,680186.0,768933.0,0.0,25575.0,110354.0,3112458.0,101511.0,0.0,8542367.0,0.0,51.0,0.0,1897.0,1213.0,233.0,209.0,437.0,0.0,0.0,1164.0,7158.0,8008.0,5711.0,65.0,0.0,661.0,3263.0,2536.0,128.0,2225.0,377.0,12276.0,385.0,0.0,30194.0,0.0,0.0,0.0,139.0,91.0,0.0,13.0,0.0,0.0,0.0,0.0,583.0,571.0,567.0,6.0,0.0,0.0,235.0,163.0,0.0,2.0,0.0,1107.0,26.0,0.0,2051.0
Morgqnn_,0.0,0.0,0.0,0.0,14619639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418948.0,812363.0,0.0,0.0,21959.0,53368.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,68259.0,0.0,0.0,0.0,0.0,0.0,3242.0,0.0,0.0,0.0,0.0,0.0,0.0,2053.0,4919.0,0.0,0.0,96.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
MorumbiS_Boy,0.0,64633.0,337751.0,820399.0,536838.0,0.0,526575.0,671271.0,1739084.0,782648.0,715597.0,1574636.0,1095372.0,2192847.0,170828.0,1567516.0,0.0,3586305.0,0.0,883132.0,1541642.0,85253.0,737828.0,221846.0,0.0,2572549.0,0.0,915.0,0.0,3103.0,2021.0,285.0,0.0,1748.0,6348.0,2975.0,2549.0,6353.0,4230.0,8303.0,739.0,6079.0,855.0,14528.0,0.0,6884.0,6257.0,363.0,3005.0,190.0,0.0,10184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MqDvL,0.0,0.0,0.0,0.0,411951.0,0.0,0.0,0.0,0.0,0.0,3535414.0,0.0,0.0,0.0,0.0,103403.0,0.0,0.0,0.0,0.0,0.0,0.0,20383505.0,0.0,0.0,3078233.0,0.0,0.0,0.0,0.0,1296.0,0.0,0.0,0.0,0.0,0.0,10072.0,0.0,0.0,0.0,0.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,9954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4299.0,0.0,0.0,476.0
Mqndqrin,0.0,0.0,0.0,0.0,1194054.0,0.0,0.0,0.0,0.0,0.0,0.0,1994150.0,0.0,4485287.0,0.0,0.0,0.0,2561953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001613.0,0.0,4860.0,0.0,396.0,3352.0,0.0,0.0,0.0,0.0,317.0,0.0,6450.0,0.0,54323.0,0.0,0.0,0.0,8280.0,1449.0,0.0,2733.0,170.0,310.0,0.0,0.0,2925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,0.0,2957.0,0.0,0.0,0.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0
Mqron06x2,0.0,0.0,0.0,0.0,481808.0,0.0,0.0,0.0,0.0,0.0,0.0,2004741.0,0.0,0.0,0.0,0.0,0.0,0.0,3094292.0,0.0,0.0,0.0,0.0,0.0,0.0,14289926.0,0.0,245.0,0.0,1459.0,1739.0,0.0,0.0,0.0,0.0,6.0,0.0,5948.0,2366.0,92.0,0.0,0.0,0.0,3074.0,10999.0,0.0,86.0,110.0,51.0,0.0,93.0,50079.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mqxlen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2971.0,0.0,0.0,1227.0,425.0,0.0,0.0,240.0,0.0,643.0,912.0,0.0,284.0,95.0,514.0,0.0,1519.0,100000.0,65.0,0.0,0.0,306.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mr Lotion l,0.0,0.0,0.0,1552082.0,771510.0,0.0,0.0,0.0,0.0,737152.0,364062.0,1591969.0,581626.0,1759172.0,897783.0,1815736.0,0.0,841507.0,3215703.0,5394846.0,238598.0,337141.0,636273.0,325778.0,1901948.0,0.0,0.0,55.0,709.0,5147.0,2706.0,2106.0,0.0,0.0,0.0,2452.0,1230.0,7291.0,1953.0,5337.0,2718.0,6557.0,1542.0,2855.0,11421.0,17542.0,834.0,274.0,2079.0,961.0,5987.0,0.0,0.0,0.0,0.0,315.0,149.0,0.0,0.0,0.0,0.0,193.0,0.0,455.0,0.0,362.0,0.0,375.0,0.0,0.0,0.0,1127.0,0.0,0.0,0.0,0.0,0.0,0.0
Mr-Dhoom12h,0.0,3386403.0,0.0,3078861.0,913530.0,0.0,0.0,0.0,238335.0,78285.0,0.0,4106490.0,466945.0,283076.0,143039.0,1085400.0,0.0,5897831.0,3544863.0,0.0,0.0,0.0,0.0,0.0,207398.0,728442.0,0.0,10624.0,0.0,10001.0,2867.0,0.0,0.0,0.0,749.0,208.0,0.0,13470.0,1437.0,936.0,462.0,3624.0,0.0,18436.0,11102.0,0.0,0.0,0.0,0.0,0.0,621.0,2321.0,0.0,586.0,0.0,537.0,146.0,0.0,0.0,0.0,37.0,10.0,0.0,727.0,62.0,41.0,19.0,184.0,0.0,1004.0,554.0,0.0,0.0,0.0,0.0,0.0,26.0,110.0
MrDaniel1994,0.0,0.0,0.0,16600873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75071.0,1587.0,0.0,1357.0,0.0,65.0,0.0,546.0,0.0,2346.0,0.0,0.0,0.0,0.0,2501.0,3702.0,0.0,0.0,0.0,0.0,0.0,0.0,1915.0,0.0,0.0,0.0,3910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MrJohnWickGT,0.0,715724.0,0.0,12326218.0,196779.0,0.0,163703.0,0.0,0.0,0.0,724785.0,3232700.0,0.0,0.0,0.0,0.0,0.0,726524.0,1568276.0,0.0,0.0,0.0,0.0,0.0,0.0,716686.0,0.0,1956.0,0.0,35640.0,609.0,0.0,523.0,0.0,0.0,0.0,2090.0,10095.0,0.0,0.0,0.0,0.0,0.0,2178.0,4688.0,0.0,0.0,0.0,23.0,0.0,0.0,2202.0,0.0,185.0,0.0,3565.0,64.0,0.0,46.0,0.0,0.0,0.0,202.0,910.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0
MrKoujiCookingCH,0.0,0.0,0.0,27493941.0,733125.0,0.0,137808.0,0.0,0.0,249717.0,284922.0,0.0,122562.0,0.0,0.0,0.0,0.0,894850.0,0.0,0.0,78837.0,33628.0,0.0,0.0,0.0,465483.0,0.0,0.0,0.0,104220.0,2512.0,0.0,486.0,0.0,0.0,680.0,913.0,0.0,487.0,0.0,0.0,0.0,0.0,2966.0,0.0,0.0,258.0,107.0,0.0,0.0,0.0,1696.0,0.0,0.0,0.0,12637.0,267.0,0.0,39.0,0.0,0.0,87.0,69.0,0.0,33.0,0.0,0.0,0.0,0.0,265.0,0.0,0.0,22.0,13.0,0.0,0.0,0.0,123.0
MrMadLost,0.0,0.0,0.0,2409562.0,0.0,0.0,161001.0,0.0,0.0,0.0,0.0,5422543.0,0.0,12562.0,0.0,0.0,0.0,526255.0,10677222.0,23495.0,513626.0,19218.0,109573.0,0.0,0.0,131164.0,0.0,0.0,0.0,6612.0,0.0,0.0,486.0,0.0,0.0,0.0,0.0,16654.0,0.0,41.0,0.0,0.0,0.0,1571.0,32789.0,68.0,1553.0,61.0,347.0,0.0,0.0,387.0,0.0,0.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,0.0,1.0,0.0,0.0,0.0,58.0,1256.0,3.0,0.0,0.0,10.0,0.0,0.0,9.0
MrMofongo,0.0,0.0,0.0,0.0,90229.0,0.0,0.0,0.0,0.0,0.0,0.0,702211.0,0.0,0.0,0.0,0.0,0.0,534186.0,1412519.0,0.0,0.0,0.0,0.0,0.0,0.0,6080632.0,0.0,843.0,0.0,0.0,267.0,0.0,0.0,9829.0,19111.0,0.0,0.0,2351.0,0.0,0.0,0.0,0.0,0.0,1821.0,4846.0,0.0,0.0,0.0,531.0,0.0,0.0,20430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MrParkster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,16439.0,0.0,94.0,0.0,2523.0,0.0,5318.0,80749.0,0.0,0.0,0.0,1746.0,0.0,0.0,22768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MrRockefeller-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1629169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.0,0.0,9657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13613.0,0.0,635.0,0.0,0.0,0.0,8228.0,44900.0,0.0,1236.0,0.0,0.0,0.0,0.0,2287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MrWifeline-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24245561.0,142002.0,0.0,0.0,0.0,0.0,0.0,6673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.0,102943.0,566.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,56.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8541.0,22.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Mr_LuckyStar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753562.0,0.0,0.0,0.0,827730.0,0.0,7147520.0,14226668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0,2936.0,7558.0,2994.0,489.0,1234.0,285.0,0.0,328.0,2230.0,2924.0,0.0,0.0,176.0,3277.0,2242.0,35893.0,56471.0,0.0,2440.0,1311.0,443.0,549.0,0.0,4134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1803.0,3631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Msclutz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15883246.0,0.0,0.0,0.0,0.0,32034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,57124.0,2109.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0
Muertei,0.0,1014727.0,0.0,5282234.0,638110.0,0.0,279944.0,0.0,0.0,30086.0,0.0,5010471.0,1442573.0,4730020.0,267204.0,375214.0,0.0,2120181.0,774452.0,91204.0,1275077.0,964906.0,770300.0,0.0,234503.0,17651433.0,1260.0,3460.0,0.0,18307.0,2409.0,1150.0,934.0,1385.0,182.0,81.0,1151.0,17071.0,5602.0,16122.0,832.0,1458.0,1031.0,7601.0,3020.0,282.0,4893.0,3534.0,2589.0,0.0,841.0,65231.0,0.0,280.0,0.0,1442.0,167.0,0.0,34.0,0.0,0.0,6.0,0.0,1217.0,445.0,1300.0,60.0,0.0,0.0,369.0,174.0,15.0,338.0,0.0,37.0,0.0,67.0,4610.0
Mukella,0.0,0.0,0.0,290191.0,0.0,0.0,286565.0,0.0,0.0,0.0,738592.0,1485753.0,18265186.0,125502.0,0.0,0.0,0.0,222234.0,1286696.0,0.0,0.0,0.0,1012339.0,0.0,0.0,577677.0,0.0,0.0,0.0,1790.0,0.0,0.0,932.0,0.0,0.0,0.0,2285.0,5567.0,75934.0,346.0,0.0,0.0,0.0,940.0,5082.0,81.0,0.0,0.0,4204.0,0.0,0.0,2097.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,260.0,4228.0,20.0,0.0,0.0,0.0,31.0,191.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0
MultiMyhre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20602488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1564.0,97.0,1803.0,0.0,0.0,0.0,2039.0,221.0,74486.0,0.0,74.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,4629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muzan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620453.0,0.0,11574411.0,0.0,0.0,0.0,121523.0,176869.0,0.0,109737.0,0.0,0.0,0.0,0.0,10381525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2258.0,0.0,45393.0,0.0,0.0,0.0,442.0,644.0,0.0,389.0,0.0,0.0,0.0,0.0,40542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,3097.0,0.0,0.0,0.0,31.0,39.0,0.0,19.0,0.0,0.0,0.0,0.0,3142.0
Mvvnda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16574613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58740.0,12324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4487.0,0.0
Mwrtez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344699.0,15805733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,4989.0,61494.0,177.0,0.0,0.0,0.0,1066.0,2020.0,0.0,230.0,28.0,1487.0,0.0,424.0,742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,3047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mxltryllis,0.0,0.0,0.0,1191478.0,168797.0,0.0,0.0,0.0,0.0,0.0,1745945.0,6398098.0,3024402.0,0.0,0.0,0.0,0.0,0.0,2928016.0,311124.0,282117.0,0.0,0.0,0.0,0.0,7992231.0,0.0,7.0,0.0,5597.0,568.0,5.0,0.0,0.0,85.0,0.0,6065.0,25433.0,11209.0,108.0,0.0,0.0,0.0,1423.0,11330.0,1129.0,781.0,0.0,0.0,0.0,595.0,30028.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,564.0,2165.0,928.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0
Mxryw,0.0,0.0,0.0,8913668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4322193.0,0.0,0.0,0.0,0.0,0.0,1760088.0,0.0,0.0,844528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29863.0,0.0,0.0,0.0,0.0,0.0,0.0,1836.0,12149.0,818.0,0.0,0.0,0.0,683.0,4592.0,5547.0,0.0,2522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MxxNIV,0.0,0.0,0.0,2829313.0,3773857.0,0.0,0.0,0.0,0.0,0.0,565666.0,1274118.0,1372015.0,1295767.0,0.0,0.0,183162.0,0.0,3304362.0,0.0,0.0,0.0,1490409.0,418890.0,1646289.0,4146398.0,0.0,254.0,0.0,10832.0,14783.0,476.0,0.0,0.0,975.0,0.0,2020.0,4317.0,5023.0,4587.0,0.0,0.0,633.0,1098.0,11884.0,1621.0,875.0,0.0,5683.0,2188.0,13202.0,18202.0,0.0,0.0,0.0,455.0,734.0,0.0,0.0,0.0,0.0,0.0,123.0,202.0,182.0,248.0,0.0,0.0,0.0,0.0,574.0,0.0,0.0,0.0,0.0,0.0,276.0,608.0
MyPingSux,0.0,255995.0,0.0,587452.0,510070.0,0.0,39524.0,0.0,1009163.0,0.0,372589.0,1276298.0,4231490.0,607083.0,67326.0,289505.0,130033.0,1103389.0,1178812.0,129031.0,778229.0,443821.0,621028.0,455225.0,0.0,1181395.0,734.0,809.0,543.0,1884.0,1356.0,0.0,466.0,0.0,3017.0,34.0,1201.0,4340.0,15692.0,1771.0,191.0,927.0,311.0,4165.0,3877.0,400.0,2739.0,1584.0,2179.0,1229.0,2729.0,4077.0,0.0,34.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
Myaimiisbadd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401740.0,0.0,0.0,0.0,1537537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7444601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5247.0,0.0,0.0,0.0,5938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509.0
N16 F,0.0,514260.0,0.0,1601992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2487190.0,0.0,0.0,0.0,0.0,0.0,0.0,267642.0,0.0,0.0,7941.0,0.0,0.0,0.0,21345743.0,0.0,2077.0,0.0,5226.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,7626.0,1636.0,0.0,0.0,0.0,0.0,0.0,943.0,0.0,0.0,21.0,0.0,0.0,0.0,76491.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,4677.0
N2llr-,0.0,0.0,0.0,947287.0,599778.0,0.0,151829.0,0.0,0.0,0.0,128739.0,3362267.0,293978.0,101662.0,0.0,125983.0,0.0,469845.0,2533872.0,0.0,376855.0,4004631.0,0.0,0.0,0.0,9059266.0,0.0,0.0,0.0,2699.0,2450.0,7.0,462.0,0.0,0.0,0.0,361.0,12915.0,1146.0,330.0,0.0,549.0,0.0,2058.0,10028.0,0.0,1396.0,16303.0,40.0,42.0,0.0,34938.0,0.0,0.0,0.0,183.0,135.0,0.0,24.0,0.0,0.0,0.0,20.0,642.0,63.0,15.0,0.0,23.0,0.0,107.0,533.0,0.0,70.0,882.0,0.0,0.0,0.0,0.0
N7IK,0.0,0.0,0.0,431709.0,386486.0,0.0,384275.0,0.0,85527.0,0.0,386057.0,1708139.0,943631.0,0.0,19246.0,0.0,0.0,325889.0,0.0,284204.0,0.0,0.0,3027994.0,2598392.0,0.0,1983178.0,0.0,328.0,0.0,1659.0,1478.0,198.0,1396.0,33184.0,330.0,0.0,1367.0,7042.0,3874.0,18346.0,65.0,0.0,50.0,1334.0,0.0,1710.0,0.0,0.0,12712.0,10412.0,54960.0,7746.0,0.0,22.0,0.0,86.0,71.0,0.0,63.0,0.0,13.0,0.0,76.0,456.0,233.0,1008.0,2.0,0.0,0.0,74.0,0.0,114.0,0.0,0.0,1198.0,932.0,3891.0,371.0
N9x opr33ssor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576253.0,0.0,0.0,0.0,0.0,0.0,1784367.0,12054666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,0.0,0.0,0.0,25.0,24.0,0.0,1822.0,610.0,0.0,0.0,0.0,0.0,6064.0,44097.0,0.0,0.0,0.0,0.0,0.0,375.0,5048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,2561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBS-B0T,0.0,0.0,0.0,0.0,199420.0,0.0,0.0,0.0,0.0,0.0,0.0,9151587.0,780428.0,145482.0,0.0,0.0,0.0,579667.0,4610124.0,0.0,0.0,0.0,0.0,0.0,0.0,2446451.0,0.0,0.0,0.0,652.0,711.0,0.0,0.0,0.0,0.0,26.0,0.0,33489.0,3275.0,520.0,47.0,0.0,0.0,1910.0,18201.0,0.0,0.0,475.0,217.0,347.0,0.0,8207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0
NG-Wraither01,0.0,0.0,0.0,120500.0,540872.0,0.0,0.0,0.0,0.0,0.0,0.0,5193536.0,54136.0,0.0,0.0,381864.0,0.0,7595976.0,2259596.0,0.0,0.0,0.0,0.0,0.0,0.0,2583161.0,0.0,0.0,0.0,453.0,2139.0,0.0,0.0,0.0,0.0,0.0,0.0,22484.0,215.0,62.0,0.0,1573.0,1886.0,33256.0,9603.0,16.0,0.0,0.0,0.0,0.0,0.0,10140.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.0,18.0,0.0,0.0,129.0,0.0,2322.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0
NL Cujo,0.0,987226.0,0.0,3705020.0,2440453.0,5875793.0,173053.0,0.0,1314495.0,0.0,0.0,198765.0,0.0,1135063.0,0.0,0.0,0.0,71803.0,0.0,35589.0,1252671.0,474424.0,986541.0,0.0,209836.0,0.0,0.0,2963.0,0.0,12092.0,10589.0,19559.0,495.0,0.0,3897.0,0.0,0.0,752.0,0.0,5864.0,0.0,0.0,0.0,221.0,0.0,136.0,3982.0,1643.0,3201.0,0.0,737.0,2754.0,0.0,0.0,0.0,756.0,478.0,1003.0,0.0,0.0,303.0,0.0,0.0,47.0,0.0,25.0,0.0,0.0,0.0,9.0,0.0,7.0,288.0,112.0,198.0,0.0,54.0,178.0
NO EMOTIONS8680,0.0,0.0,0.0,4334806.0,807925.0,0.0,1074938.0,0.0,381829.0,200575.0,435942.0,241391.0,1233825.0,1679675.0,34393.0,494684.0,20173.0,1137610.0,1624734.0,0.0,1817984.0,274705.0,1393667.0,74623.0,385664.0,2101540.0,0.0,583.0,0.0,14788.0,2707.0,595.0,3118.0,0.0,1064.0,606.0,1311.0,720.0,4164.0,4891.0,97.0,1707.0,173.0,3217.0,5237.0,0.0,6025.0,755.0,3021.0,216.0,931.0,7477.0,0.0,0.0,0.0,1121.0,221.0,0.0,181.0,0.0,100.0,33.0,116.0,44.0,294.0,344.0,4.0,133.0,0.0,244.0,399.0,0.0,422.0,0.0,300.0,21.0,87.0,527.0
