player_name,career_kills,career_wins,career_revives,legend,BR Kills,BR Damage,BR Wins
TTV-Bear22345,204451,5444,15709,Mad Maggie,162,0,0
TTV-Bear22345,204451,5444,15709,Newcastle,0,0,0
TTV-Bear22345,204451,5444,15709,Vantage,80254,18294575,1488
TTV-Bear22345,204451,5444,15709,Catalyst,20,0,0
TTV-Bear22345,204451,5444,15709,Ballistic,0,0,0
TTV-Bear22345,204451,5444,15709,Conduit,0,0,0
TTV-Bear22345,204451,5444,15709,Alter,16191,3063065,0
MoonPakuTV,203387,7712,0,Global,0,0,0
MoonPakuTV,203387,7712,0,Revenant,108,29915,0
MoonPakuTV,203387,7712,0,Crypto,128,39143,0
MoonPakuTV,203387,7712,0,Horizon,136844,29350954,4454
MoonPakuTV,203387,7712,0,Gibraltar,935,261633,0
MoonPakuTV,203387,7712,0,Wattson,800,0,0
MoonPakuTV,203387,7712,0,Fuse,9,2125,0
MoonPakuTV,203387,7712,0,Bangalore,11348,2881368,0
MoonPakuTV,203387,7712,0,Wraith,10859,2664678,0
MoonPakuTV,203387,7712,0,Octane,3392,0,0
MoonPakuTV,203387,7712,0,Bloodhound,399,0,0
MoonPakuTV,203387,7712,0,Caustic,780,0,0
MoonPakuTV,203387,7712,0,Lifeline,599,0,0
MoonPakuTV,203387,7712,0,Pathfinder,33342,0,0
MoonPakuTV,203387,7712,0,Loba,52,0,0
MoonPakuTV,203387,7712,0,Mirage,103,22274,0
MoonPakuTV,203387,7712,0,Rampart,0,0,0
MoonPakuTV,203387,7712,0,Valkyrie,0,0,0
MoonPakuTV,203387,7712,0,Seer,74,25211,0
MoonPakuTV,203387,7712,0,Ash,0,0,0
MoonPakuTV,203387,7712,0,Mad Maggie,17,0,0
MoonPakuTV,203387,7712,0,Newcastle,3604,0,0
MoonPakuTV,203387,7712,0,Vantage,0,0,0
MoonPakuTV,203387,7712,0,Catalyst,0,0,0
MoonPakuTV,203387,7712,0,Ballistic,0,0,0
MoonPakuTV,203387,7712,0,Conduit,17,0,0
MoonPakuTV,203387,7712,0,Alter,0,0,0
Gribzu,199114,10995,20603,Global,0,0,0
Gribzu,199114,10995,20603,Revenant,461,123551,29
Gribzu,199114,10995,20603,Crypto,0,0,0
Gribzu,199114,10995,20603,Horizon,950,0,0
Gribzu,199114,10995,20603,Gibraltar,1915,0,0
Gribzu,199114,10995,20603,Wattson,687,0,0
Gribzu,199114,10995,20603,Fuse,300,0,0
Gribzu,199114,10995,20603,Bangalore,2084,508640,132
Gribzu,199114,10995,20603,Wraith,0,0,0
Gribzu,199114,10995,20603,Octane,174511,40657726,9095
Gribzu,199114,10995,20603,Bloodhound,903,245558,0
Gribzu,199114,10995,20603,Caustic,12877,3318329,908
Gribzu,199114,10995,20603,Lifeline,577,162451,32
Gribzu,199114,10995,20603,Pathfinder,0,0,0
Gribzu,199114,10995,20603,Loba,50,0,0
Gribzu,199114,10995,20603,Mirage,583,149839,0
Gribzu,199114,10995,20603,Rampart,2347,574603,143
Gribzu,199114,10995,20603,Valkyrie,0,0,0
Gribzu,199114,10995,20603,Seer,515,0,0
Gribzu,199114,10995,20603,Ash,0,0,0
Gribzu,199114,10995,20603,Mad Maggie,279,0,0
Gribzu,199114,10995,20603,Newcastle,0,0,0
Gribzu,199114,10995,20603,Vantage,0,0,0
Gribzu,199114,10995,20603,Catalyst,0,0,0
Gribzu,199114,10995,20603,Ballistic,0,0,0
Gribzu,199114,10995,20603,Conduit,0,0,0
Gribzu,199114,10995,20603,Alter,0,0,0
Firefray,194332,0,0,Global,0,0,0
Firefray,194332,0,0,Revenant,0,0,0
Firefray,194332,0,0,Crypto,0,0,0
Firefray,194332,0,0,Horizon,93047,25209302,6630
Firefray,194332,0,0,Gibraltar,668,197470,50
Firefray,194332,0,0,Wattson,0,0,0
Firefray,194332,0,0,Fuse,0,0,0
Firefray,194332,0,0,Bangalore,0,0,0
Firefray,194332,0,0,Wraith,0,0,0
Firefray,194332,0,0,Octane,0,0,0
Firefray,194332,0,0,Bloodhound,0,0,0
Firefray,194332,0,0,Caustic,0,0,0
Firefray,194332,0,0,Lifeline,4548,1232296,288
Firefray,194332,0,0,Pathfinder,19490,0,0
Firefray,194332,0,0,Loba,0,0,0
Firefray,194332,0,0,Mirage,0,0,0
Firefray,194332,0,0,Rampart,153,0,0
Firefray,194332,0,0,Valkyrie,0,0,0
Firefray,194332,0,0,Seer,0,0,0
Firefray,194332,0,0,Ash,771,0,0
Firefray,194332,0,0,Mad Maggie,0,0,0
Firefray,194332,0,0,Newcastle,0,0,0
Firefray,194332,0,0,Vantage,40,0,0
Firefray,194332,0,0,Catalyst,0,0,0
Firefray,194332,0,0,Ballistic,0,0,0
Firefray,194332,0,0,Conduit,0,0,0
Firefray,194332,0,0,Alter,0,0,0
fearzypoo,193784,0,0,Global,0,0,0
fearzypoo,193784,0,0,Revenant,1624,492966,136
fearzypoo,193784,0,0,Crypto,0,0,0
fearzypoo,193784,0,0,Horizon,4413,1357622,349
fearzypoo,193784,0,0,Gibraltar,0,0,0
fearzypoo,193784,0,0,Wattson,599,185045,0
fearzypoo,193784,0,0,Fuse,69,0,5
fearzypoo,193784,0,0,Bangalore,3426,0,297
fearzypoo,193784,0,0,Wraith,56423,16218883,0
fearzypoo,193784,0,0,Octane,2935,1016634,204
fearzypoo,193784,0,0,Bloodhound,0,0,93
fearzypoo,193784,0,0,Caustic,0,0,0
fearzypoo,193784,0,0,Lifeline,18337,0,1244
fearzypoo,193784,0,0,Pathfinder,8495,2394904,0
fearzypoo,193784,0,0,Loba,8868,2570124,750
fearzypoo,193784,0,0,Mirage,138,0,7
fearzypoo,193784,0,0,Rampart,165,0,0
fearzypoo,193784,0,0,Valkyrie,1985,609960,158
fearzypoo,193784,0,0,Seer,97,0,0
fearzypoo,193784,0,0,Ash,17609,4395630,1358
fearzypoo,193784,0,0,Mad Maggie,164,0,0
fearzypoo,193784,0,0,Newcastle,166,0,0
fearzypoo,193784,0,0,Vantage,0,0,0
fearzypoo,193784,0,0,Catalyst,37,0,0
fearzypoo,193784,0,0,Ballistic,0,0,0
fearzypoo,193784,0,0,Conduit,33846,0,0
fearzypoo,193784,0,0,Alter,33471,0,0
king__ksa501_,192113,11464,0,Global,0,0,0
king__ksa501_,192113,11464,0,Revenant,31,0,0
king__ksa501_,192113,11464,0,Crypto,0,0,0
king__ksa501_,192113,11464,0,Horizon,0,0,0
king__ksa501_,192113,11464,0,Gibraltar,0,0,0
king__ksa501_,192113,11464,0,Wattson,0,0,0
king__ksa501_,192113,11464,0,Fuse,253,0,0
king__ksa501_,192113,11464,0,Bangalore,0,0,0
king__ksa501_,192113,11464,0,Wraith,0,0,0
king__ksa501_,192113,11464,0,Octane,192164,45160452,10454
king__ksa501_,192113,11464,0,Bloodhound,1601,0,0
king__ksa501_,192113,11464,0,Caustic,0,0,0
king__ksa501_,192113,11464,0,Lifeline,0,0,0
king__ksa501_,192113,11464,0,Pathfinder,229,0,0
king__ksa501_,192113,11464,0,Loba,0,0,0
king__ksa501_,192113,11464,0,Mirage,0,0,0
king__ksa501_,192113,11464,0,Rampart,0,0,0
king__ksa501_,192113,11464,0,Valkyrie,0,0,0
king__ksa501_,192113,11464,0,Seer,0,0,0
king__ksa501_,192113,11464,0,Ash,0,0,0
king__ksa501_,192113,11464,0,Mad Maggie,0,0,0
king__ksa501_,192113,11464,0,Newcastle,0,0,0
king__ksa501_,192113,11464,0,Vantage,0,0,0
king__ksa501_,192113,11464,0,Catalyst,0,0,0
king__ksa501_,192113,11464,0,Ballistic,0,0,0
king__ksa501_,192113,11464,0,Conduit,0,0,0
king__ksa501_,192113,11464,0,Alter,0,0,0
JoeyyHydroTV,189569,12973,29240,Global,0,0,0
JoeyyHydroTV,189569,12973,29240,Revenant,348,115293,0
JoeyyHydroTV,189569,12973,29240,Crypto,0,0,0
JoeyyHydroTV,189569,12973,29240,Horizon,0,0,0
JoeyyHydroTV,189569,12973,29240,Gibraltar,0,0,0
JoeyyHydroTV,189569,12973,29240,Wattson,174850,47105257,12344
JoeyyHydroTV,189569,12973,29240,Fuse,0,0,0
JoeyyHydroTV,189569,12973,29240,Bangalore,0,0,0
JoeyyHydroTV,189569,12973,29240,Wraith,6956,1778455,0
JoeyyHydroTV,189569,12973,29240,Octane,752,194234,26
JoeyyHydroTV,189569,12973,29240,Bloodhound,775,233641,0
